team,season,rim_pct,three_pct_shot,jumper_pct,rim_fgpct,three_fgpct,jumper_fgpct,assisted_pct,ft_rate,to_per_game,oreb_per_game,plays_per_game,block_rate,steal_rate
Marquette,2022,0.3834089971110194,0.38423442014032194,0.2323565827486587,0.5683530678148547,0.34156820622986034,0.3836589698046181,0.556497175141243,0.26454808089145687,25.0,21.25,316.3,8.2,15.15
Marshall,2022,0.3378812199036918,0.37720706260032105,0.28491171749598715,0.6401425178147269,0.33191489361702126,0.3704225352112676,0.47127468581687615,0.2604333868378812,25.6,22.6,313.85,6.1,13.95
Maryland Eastern Shore,2022,0.3806343906510851,0.41569282136894825,0.2036727879799666,0.5504385964912281,0.3172690763052209,0.35655737704918034,0.5080645161290323,0.3731218697829716,38.36363636363637,23.818181818181817,329.54545454545456,4.7272727272727275,18.636363636363637
Maryland,2022,0.32848837209302323,0.39368770764119604,0.27782392026578073,0.6055625790139064,0.35443037974683544,0.375186846038864,0.49343339587242024,0.2898671096345515,21.238095238095237,19.666666666666668,298.14285714285717,5.523809523809524,11.571428571428571
Massachusetts,2022,0.3353191489361702,0.39659574468085107,0.2680851063829787,0.6154822335025381,0.3626609442060086,0.37936507936507935,0.5668549905838042,0.3038297872340426,24.35,22.65,308.0,5.85,12.8
McNeese,2022,0.42919772029811487,0.3103901797457256,0.2604120999561596,0.59244126659857,0.3389830508474576,0.40404040404040403,0.4547169811320755,0.4085927224901359,28.789473684210527,26.842105263157894,341.42105263157896,6.105263157894737,13.736842105263158
Memphis,2022,0.36714579055441476,0.3700205338809035,0.26283367556468173,0.5794183445190156,0.33962264150943394,0.365625,0.6030245746691871,0.3297741273100616,29.047619047619047,25.61904761904762,328.57142857142856,8.428571428571429,17.19047619047619
Mercer,2022,0.3433583959899749,0.41604010025062654,0.24060150375939848,0.6253041362530414,0.3413654618473896,0.4513888888888889,0.518850987432675,0.3007518796992481,21.636363636363637,18.90909090909091,281.3636363636364,5.818181818181818,11.818181818181818
Merrimack,2022,0.3928374655647383,0.3696969696969697,0.237465564738292,0.5666199158485273,0.34277198211624443,0.4037122969837587,0.5705445544554455,0.30578512396694213,26.470588235294116,22.41176470588235,289.88235294117646,6.176470588235294,14.882352941176471
Miami (OH),2022,0.31444533120510776,0.41221069433359936,0.2733439744612929,0.6091370558375635,0.3514036786060019,0.39124087591240875,0.5121512151215122,0.2833200319233839,23.904761904761905,20.761904761904763,308.0,5.9523809523809526,12.238095238095237
Miami,2022,0.38065027755749403,0.3703409992069786,0.24900872323552736,0.6666666666666666,0.3576017130620985,0.3821656050955414,0.5469522240527183,0.25257731958762886,23.227272727272727,19.0,291.95454545454544,6.5,14.909090909090908
Michigan State,2022,0.3004963726613211,0.35967926689576174,0.33982436044291714,0.6073697585768743,0.34394904458598724,0.3955056179775281,0.5719237435008665,0.29896907216494845,21.869565217391305,20.130434782608695,303.2173913043478,7.260869565217392,11.652173913043478
Michigan,2022,0.31923714759535654,0.3208955223880597,0.3598673300165838,0.6649350649350649,0.3449612403100775,0.4032258064516129,0.47475642161204606,0.28565505804311775,20.476190476190474,19.095238095238095,291.8095238095238,6.476190476190476,9.857142857142858
Middle Tennessee,2022,0.37561411344350154,0.4055381866904868,0.2188476998660116,0.6016646848989299,0.32268722466960353,0.32040816326530613,0.448744769874477,0.33675748101831177,26.65,22.4,311.8,7.4,13.8
Milwaukee,2022,0.3281807372175981,0.38367023384859295,0.28814902893380895,0.535024154589372,0.33367768595041325,0.3920220082530949,0.5290199809705043,0.2964724534284582,23.181818181818183,21.454545454545453,301.6818181818182,6.636363636363637,11.545454545454545
Minnesota,2022,0.3067561896768779,0.36508602601762485,0.32815778430549725,0.5827633378932968,0.3724137931034483,0.4143222506393862,0.5251396648044693,0.23289970625262274,18.095238095238095,17.80952380952381,278.1904761904762,6.523809523809524,9.333333333333334
Mississippi State,2022,0.3522068658047258,0.3272403031654035,0.3205528310298707,0.640506329113924,0.2847411444141689,0.36856745479833103,0.5428571428571428,0.369594293357111,26.95,22.55,319.75,6.9,15.85
Mississippi Valley State,2022,0.3568253968253968,0.3473015873015873,0.2958730158730159,0.5676156583629893,0.3436928702010969,0.43776824034334766,0.5021097046413502,0.33396825396825397,28.692307692307693,23.76923076923077,325.38461538461536,5.230769230769231,13.538461538461538
Missouri State,2022,0.2624834290764472,0.38135218736190896,0.3561643835616438,0.6801346801346801,0.3406720741599073,0.38461538461538464,0.4494047619047619,0.2956252761820592,20.05,17.35,290.8,5.75,9.85
Missouri,2022,0.4008988764044944,0.3267415730337079,0.2723595505617977,0.6042600896860987,0.3149931224209078,0.334983498349835,0.5036045314109165,0.33303370786516856,25.3,22.95,308.4,8.55,13.85
Monmouth,2022,0.354863813229572,0.3719844357976654,0.2731517509727626,0.5307017543859649,0.3263598326359833,0.37464387464387466,0.5155807365439093,0.3719844357976654,23.0,23.08695652173913,317.7826086956522,6.608695652173913,11.695652173913043
Montana,2022,0.4063506672802577,0.3290381960423378,0.2646111366774045,0.609286523216308,0.33706293706293705,0.38956521739130434,0.43968095712861416,0.4261389783709158,23.19047619047619,15.19047619047619,296.14285714285717,4.9523809523809526,9.333333333333334
Montana State,2022,0.3772908366533865,0.349800796812749,0.2729083665338645,0.5945089757127772,0.3451025056947608,0.38394160583941606,0.4145261293179805,0.3888446215139442,24.73913043478261,19.91304347826087,309.0,6.826086956521739,10.956521739130435
Morehead State,2022,0.37652705061082026,0.356457242582897,0.2670157068062827,0.5619930475086906,0.32558139534883723,0.35130718954248363,0.55175983436853,0.27356020942408377,23.7,23.05,304.8,8.7,12.0
Morgan State,2022,0.41032428855062875,0.3256121773659828,0.2640635340833885,0.5693548387096774,0.3170731707317073,0.3659147869674185,0.4763358778625954,0.41628060886829915,34.53846153846154,24.53846153846154,348.6923076923077,8.0,14.692307692307692
Mount St. Mary's,2022,0.3549049820236261,0.33949666153055985,0.30559835644581407,0.5267727930535456,0.33434190620272314,0.4134453781512605,0.4813477737665463,0.2593733949666153,24.72222222222222,22.61111111111111,286.1111111111111,6.611111111111111,12.0
Murray State,2022,0.3650022094564737,0.3999116217410517,0.2350861688024746,0.5847457627118644,0.3160220994475138,0.40977443609022557,0.49645390070921985,0.28722934158197083,24.15,21.85,299.25,7.1,12.55
NC State,2022,0.3988786543852623,0.38486183420104125,0.21625951141369643,0.5883534136546185,0.3704474505723205,0.34444444444444444,0.48847517730496454,0.28233880656788146,22.523809523809526,22.095238095238095,308.57142857142856,7.523809523809524,12.857142857142858
NJIT,2022,0.3678105364910585,0.3919768003866602,0.2402126631222813,0.5663600525624178,0.34155363748458695,0.3963782696177062,0.4839779005524862,0.28274528757854034,22.57894736842105,18.05263157894737,286.63157894736844,6.052631578947368,11.052631578947368
Navy,2022,0.33777185974256546,0.3391034176653351,0.3231247225920994,0.5519053876478318,0.3390052356020942,0.3516483516483517,0.5347593582887701,0.31158455392809586,25.476190476190474,23.61904761904762,297.8095238095238,6.904761904761905,13.333333333333334
Nebraska,2022,0.33896260554885405,0.36952151186168075,0.2915158825894652,0.6370106761565836,0.34929270946681173,0.38068965517241377,0.4858906525573192,0.31322878970647366,24.095238095238095,19.952380952380953,313.42857142857144,6.333333333333333,13.666666666666666
Nevada,2022,0.3246167718665464,0.40577096483318303,0.2696122633002705,0.6027777777777777,0.3488888888888889,0.3979933110367893,0.5567951318458418,0.3322813345356177,25.6,19.0,304.1,5.65,12.6
New Hampshire,2022,0.3194805194805195,0.40103896103896103,0.2794805194805195,0.591869918699187,0.3743523316062176,0.37174721189591076,0.4501758499413834,0.26025974025974025,18.944444444444443,17.0,269.77777777777777,5.333333333333333,9.333333333333334
New Mexico,2022,0.36230514879546527,0.37175247992442134,0.2659423712801134,0.6310299869621904,0.34307496823379924,0.3641207815275311,0.46715328467153283,0.3377420878601795,24.5,21.166666666666668,316.72222222222223,6.166666666666667,11.88888888888889
New Mexico State,2022,0.31362346263008517,0.4389782403027436,0.24739829706717123,0.5942684766214178,0.3114224137931034,0.367112810707457,0.536,0.3197729422894986,26.210526315789473,22.736842105263158,308.42105263157896,5.947368421052632,11.631578947368421
New Orleans,2022,0.4219298245614035,0.30219298245614035,0.27587719298245617,0.6018711018711018,0.30043541364296084,0.3783783783783784,0.4638671875,0.41973684210526313,29.473684210526315,23.473684210526315,348.36842105263156,6.0,14.789473684210526
Niagara,2022,0.3880851063829787,0.3493617021276596,0.2625531914893617,0.5339912280701754,0.3459196102314251,0.36304700162074555,0.5125628140703518,0.2817021276595745,21.714285714285715,18.0,290.76190476190476,5.238095238095238,10.095238095238095
Nicholls,2022,0.3784878487848785,0.37623762376237624,0.24527452745274528,0.5814506539833532,0.3253588516746411,0.3963302752293578,0.458546571136131,0.27947794779477947,27.72222222222222,24.833333333333332,323.72222222222223,6.0,13.38888888888889
Norfolk State,2022,0.32486709982279977,0.4181925575900768,0.25694034258712345,0.6090909090909091,0.3149717514124294,0.3563218390804598,0.5189340813464236,0.3750738334317779,28.066666666666666,24.933333333333334,322.1333333333333,6.866666666666666,11.533333333333333
North Alabama,2022,0.3888329979879276,0.37575452716297786,0.23541247484909456,0.5446313065976714,0.3132530120481928,0.38675213675213677,0.388755980861244,0.3345070422535211,23.0,22.470588235294116,313.5882352941176,6.176470588235294,11.294117647058824
North Carolina Central,2022,0.3717447916666667,0.3899739583333333,0.23828125,0.5604203152364273,0.332220367278798,0.3825136612021858,0.5053110773899848,0.3938802083333333,34.0,23.714285714285715,327.64285714285717,6.214285714285714,15.714285714285714
North Carolina,2022,0.3422555317630264,0.3804425410421128,0.2773019271948608,0.5964546402502607,0.3611632270168856,0.35006435006435005,0.49959316517493896,0.25767309064953603,20.956521739130434,19.17391304347826,306.0869565217391,7.086956521739131,11.652173913043478
North Dakota,2022,0.3418845584607795,0.39417858904785397,0.26393685249136656,0.6176046176046176,0.35168961201501875,0.37570093457943926,0.42417582417582417,0.3177109028120375,19.941176470588236,20.529411764705884,309.7647058823529,4.588235294117647,9.764705882352942
North Dakota State,2022,0.3612121212121212,0.33616161616161616,0.30262626262626263,0.5838926174496645,0.3485576923076923,0.40186915887850466,0.35759209344115006,0.31313131313131315,20.238095238095237,18.571428571428573,304.6666666666667,5.428571428571429,9.333333333333334
North Florida,2022,0.39586485123550175,0.40998487140695916,0.1941502773575391,0.5299363057324841,0.31365313653136534,0.3220779220779221,0.5106918238993711,0.3101361573373676,23.58823529411765,26.058823529411764,315.29411764705884,8.588235294117647,12.176470588235293
North Texas,2022,0.306391970417327,0.3539355520338088,0.33967247754886426,0.6327586206896552,0.3373134328358209,0.3405909797822706,0.43226600985221675,0.38140517696777604,23.05,19.75,277.35,5.35,12.05
Northeastern,2022,0.40528022232515054,0.38026864289022694,0.21445113478462252,0.5954285714285714,0.32886723507917176,0.38876889848812096,0.4685890834191555,0.28346456692913385,24.55,18.55,285.1,5.75,12.3
Northern Arizona,2022,0.34048948046371835,0.43022756547874624,0.22928295405753543,0.5775535939470365,0.35429141716566864,0.3838951310861423,0.4960707269155206,0.2988407041648776,22.61904761904762,18.714285714285715,292.7142857142857,4.714285714285714,10.142857142857142
Northern Colorado,2022,0.38328424153166424,0.3917525773195876,0.22496318114874816,0.6138328530259366,0.38627819548872183,0.39279869067103107,0.4,0.32952871870397643,22.0,16.782608695652176,308.9130434782609,4.695652173913044,9.956521739130435
Northern Illinois,2022,0.400453514739229,0.346031746031746,0.25351473922902495,0.6047565118912798,0.32634338138925295,0.370304114490161,0.5040404040404041,0.3682539682539683,25.35,19.15,308.9,6.05,12.1
Northern Iowa,2022,0.3013945119208277,0.4534412955465587,0.2451641925326136,0.6283582089552239,0.3531746031746032,0.44403669724770645,0.45829244357212956,0.2937471884840306,24.05,16.25,288.75,4.0,12.6
Northern Kentucky,2022,0.29293328069482827,0.4208448480063166,0.2862218712988551,0.6064690026954178,0.33114446529080677,0.37517241379310345,0.5646511627906977,0.272009474930912,26.26086956521739,23.347826086956523,291.39130434782606,4.695652173913044,14.434782608695652
Northwestern State,2022,0.3729508196721312,0.3383424408014572,0.2887067395264117,0.57997557997558,0.34320323014804843,0.4242902208201893,0.4644644644644645,0.3360655737704918,26.61111111111111,24.27777777777778,326.94444444444446,6.5,12.944444444444445
Northwestern,2022,0.3119443370699652,0.4054889833784306,0.2825666795516042,0.5576208178438662,0.3593898951382269,0.387140902872777,0.5855855855855856,0.3018940858136838,23.5,22.272727272727273,312.95454545454544,6.636363636363637,11.454545454545455
Notre Dame,2022,0.3250102333196889,0.39009414654113794,0.28489562013917313,0.6120906801007556,0.34942287513116477,0.3994252873563218,0.49225159525979945,0.23086369218174377,18.904761904761905,17.476190476190474,281.0,4.380952380952381,10.80952380952381
Oakland,2022,0.3217070168239639,0.4210094378334017,0.25728354534263437,0.5982142857142857,0.3138401559454191,0.43859649122807015,0.600375234521576,0.28970045137464095,26.142857142857142,24.571428571428573,303.9047619047619,5.333333333333333,15.333333333333334
Ohio,2022,0.35833333333333334,0.4305555555555556,0.2111111111111111,0.5957918050941307,0.32903225806451614,0.37593984962406013,0.45388127853881277,0.3115079365079365,23.59090909090909,20.363636363636363,305.8636363636364,6.0,12.772727272727273
Ohio State,2022,0.29548332629801605,0.3752638243984804,0.32925284930350357,0.6171428571428571,0.35545556805399325,0.3923076923076923,0.4791271347248577,0.3047699451245251,19.761904761904763,19.142857142857142,295.2857142857143,7.095238095238095,10.047619047619047
Oklahoma,2022,0.39326923076923076,0.3596153846153846,0.24711538461538463,0.6393643031784841,0.33288770053475936,0.3715953307392996,0.49117341640706125,0.28365384615384615,28.55,16.7,285.4,4.6,15.35
Oklahoma State,2022,0.3455775737071049,0.36104398260028997,0.29337844369260513,0.5468531468531469,0.3092369477911647,0.35090609555189456,0.518562874251497,0.27839536007733207,28.5,23.833333333333332,315.72222222222223,8.38888888888889,14.38888888888889
Old Dominion,2022,0.3202195791399817,0.36230558096980786,0.3174748398902104,0.6228571428571429,0.3207070707070707,0.3659942363112392,0.5010593220338984,0.2936870997255261,22.105263157894736,24.57894736842105,298.7368421052632,5.368421052631579,11.473684210526315
Ole Miss,2022,0.34000953743443013,0.3648068669527897,0.2951835956127802,0.6886395511921458,0.34248366013071896,0.3602584814216478,0.5532786885245902,0.2804005722460658,25.105263157894736,18.68421052631579,291.36842105263156,5.7894736842105265,14.68421052631579
Omaha,2022,0.36423261915172717,0.3589855706165282,0.27678181023174464,0.6002400960384153,0.3848964677222899,0.39968404423380727,0.42656688493919553,0.32925229558373414,22.894736842105264,20.63157894736842,314.89473684210526,5.0,10.789473684210526
Oral Roberts,2022,0.35914143349942507,0.4051360674587965,0.23572249904177847,0.6051227321237994,0.3632923368022706,0.3886178861788618,0.3739495798319328,0.2529704867765427,17.15,19.65,313.45,6.9,8.95
Oregon,2022,0.3514328808446455,0.36538461538461536,0.28318250377073906,0.5933476394849786,0.3219814241486068,0.3914780292942743,0.4633304572907679,0.29751131221719457,25.272727272727273,25.772727272727273,321.3636363636364,6.590909090909091,13.363636363636363
Oregon State,2022,0.35034150261149055,0.3459220570510245,0.3037364403374849,0.6353211009174312,0.3519163763066202,0.414021164021164,0.5068376068376068,0.2812374447569305,24.0,24.142857142857142,308.0952380952381,6.476190476190476,13.0
Pacific,2022,0.3530150753768844,0.3806532663316583,0.2663316582914573,0.6174377224199288,0.35148514851485146,0.3443396226415094,0.4773371104815864,0.3297738693467337,24.214285714285715,19.071428571428573,304.0,4.714285714285714,11.857142857142858
Penn State,2022,0.26953433307024466,0.39384372533543804,0.3366219415943173,0.595900439238653,0.35370741482965934,0.3645955451348183,0.5294117647058824,0.24191002367797948,20.0,19.695652173913043,279.69565217391306,6.086956521739131,11.347826086956522
Pennsylvania,2022,0.3672787979966611,0.3722871452420701,0.2604340567612688,0.5984848484848485,0.3243647234678625,0.4337606837606838,0.39386503067484663,0.2915971062882582,21.666666666666668,20.866666666666667,308.93333333333334,5.466666666666667,11.4
Pepperdine,2022,0.3349397590361446,0.3571084337349398,0.3079518072289157,0.6230215827338129,0.3468286099865047,0.37245696400625977,0.552801724137931,0.28,26.058823529411764,22.88235294117647,318.6470588235294,5.705882352941177,12.705882352941176
Pittsburgh,2022,0.3195781751490142,0.3943145346171481,0.2861072902338377,0.5738880918220947,0.35930232558139535,0.39903846153846156,0.558455114822547,0.3365428702430078,23.857142857142858,19.904761904761905,286.2857142857143,6.666666666666667,11.857142857142858
Portland,2022,0.2848,0.3957333333333333,0.3194666666666667,0.599250936329588,0.35175202156334234,0.38898163606010017,0.5405405405405406,0.30506666666666665,24.1875,19.3125,311.8125,5.375,10.5
Portland State,2022,0.4097801364670205,0.365049279757392,0.22517058377558757,0.6077705827937095,0.3395638629283489,0.3333333333333333,0.4373942470389171,0.3684609552691433,28.47826086956522,21.565217391304348,325.5217391304348,6.260869565217392,14.173913043478262
Presbyterian,2022,0.3571036752605595,0.3702687877125617,0.27262753702687875,0.6052227342549923,0.31851851851851853,0.3722334004024145,0.5,0.39989029072956667,27.352941176470587,23.11764705882353,312.88235294117646,5.470588235294118,13.705882352941176
Princeton,2022,0.3961073119410836,0.3876906891109942,0.21620199894792214,0.6162018592297477,0.36092265943012214,0.38686131386861317,0.44881889763779526,0.21146764860599684,21.0625,16.8125,286.5625,4.6875,11.125
Providence,2022,0.40216411181244366,0.36699729486023447,0.2308385933273219,0.554932735426009,0.3316953316953317,0.337890625,0.48294243070362475,0.3255184851217313,21.473684210526315,22.894736842105264,316.10526315789474,7.315789473684211,11.368421052631579
Purdue,2022,0.30347694633408917,0.38095238095238093,0.31557067271352984,0.6625155666251556,0.35615079365079366,0.38323353293413176,0.5516102394715111,0.2981859410430839,20.391304347826086,19.0,300.4347826086956,5.434782608695652,10.434782608695652
Purdue Fort Wayne,2022,0.26490066225165565,0.4300740163615115,0.30502532138683286,0.6132352941176471,0.35778985507246375,0.45977011494252873,0.5281569965870307,0.2610050642773666,28.73913043478261,18.652173913043477,292.17391304347825,5.0,15.043478260869565
Quinnipiac,2022,0.3819316929856776,0.38964377524788835,0.22842453176643407,0.5461538461538461,0.3600377002827521,0.3633440514469453,0.5314625850340136,0.27102460521483657,24.26086956521739,21.47826086956522,305.30434782608694,6.3478260869565215,12.956521739130435
Radford,2022,0.3717660292463442,0.3892013498312711,0.2390326209223847,0.5824508320726173,0.3236994219653179,0.40705882352941175,0.45012787723785164,0.32733408323959506,25.176470588235293,20.294117647058822,288.70588235294116,4.294117647058823,12.176470588235293
Rhode Island,2022,0.38403401039206425,0.34388285309400096,0.2720831365139348,0.5781057810578106,0.3282967032967033,0.3385416666666667,0.5586283185840708,0.33490788852149267,26.842105263157894,24.105263157894736,316.7894736842105,8.842105263157896,14.947368421052632
Rice,2022,0.3247311827956989,0.3875268817204301,0.28774193548387095,0.6609271523178808,0.3462819089900111,0.3721973094170404,0.5386792452830189,0.2546236559139785,20.9,20.35,291.25,5.2,11.0
Richmond,2022,0.34228456913827654,0.3807615230460922,0.2769539078156313,0.6182669789227166,0.3294736842105263,0.3589001447178003,0.5179063360881543,0.27655310621242485,22.772727272727273,19.318181818181817,293.5,5.7272727272727275,12.863636363636363
Rider,2022,0.35269709543568467,0.35797812146359864,0.2893247831007167,0.5614973262032086,0.3445732349841939,0.363754889178618,0.5481874447391689,0.3047906450396077,23.869565217391305,21.26086956521739,310.2608695652174,6.521739130434782,12.347826086956522
Robert Morris,2022,0.3652859960552268,0.34122287968441817,0.293491124260355,0.6015118790496761,0.3491329479768786,0.40725806451612906,0.5240963855421686,0.3005917159763314,25.782608695652176,21.130434782608695,292.5652173913044,7.130434782608695,12.826086956521738
Rutgers,2022,0.32273112807463955,0.3617472434266327,0.3155216284987277,0.6084099868593955,0.3481828839390387,0.36693548387096775,0.5527589545014521,0.2633587786259542,23.428571428571427,20.857142857142858,295.4761904761905,7.238095238095238,12.619047619047619
SE Louisiana,2022,0.39019001325673885,0.3879805567830314,0.22182942996022978,0.6206115515288788,0.35990888382687924,0.41434262948207173,0.5055970149253731,0.3451171011931065,29.105263157894736,22.42105263157895,325.7368421052632,6.315789473684211,15.578947368421053
SIU Edwardsville,2022,0.3801732435033686,0.3787295476419634,0.24109720885466795,0.5569620253164557,0.312579415501906,0.3333333333333333,0.5486518171160609,0.35611164581328203,27.833333333333332,26.166666666666668,326.1111111111111,6.611111111111111,15.444444444444445
SMU,2022,0.3629842180774749,0.367766618842659,0.26924916307986607,0.5428194993412385,0.32639791937581275,0.35701598579040855,0.5497685185185185,0.31802965088474416,23.88888888888889,22.77777777777778,316.22222222222223,8.277777777777779,13.222222222222221
Sacramento State,2022,0.38043019822859553,0.36482496836777734,0.25474483340362714,0.5809312638580931,0.35953757225433525,0.4056291390728477,0.487962962962963,0.2960776043863349,22.0,17.818181818181817,284.45454545454544,4.909090909090909,10.772727272727273
Sacred Heart,2022,0.35669707153144503,0.3638982237157945,0.27940470475276047,0.5935397039030955,0.3403693931398417,0.4261168384879725,0.53220696937698,0.26068170907345173,24.58823529411765,27.0,308.47058823529414,6.117647058823529,12.705882352941176
Saint Joseph's,2022,0.2530228392297358,0.39140170174652933,0.3555754590237349,0.6123893805309735,0.32151029748283755,0.4005037783375315,0.5058201058201058,0.2489923869234214,22.57894736842105,21.736842105263158,297.7894736842105,6.368421052631579,11.842105263157896
Saint Louis,2022,0.36933223413025557,0.32893652102225884,0.3017312448474856,0.5993303571428571,0.34962406015037595,0.33060109289617484,0.5217391304347826,0.3046166529266282,23.571428571428573,23.38095238095238,307.9047619047619,6.904761904761905,11.857142857142858
Saint Mary's,2022,0.3924336533032185,0.3241106719367589,0.2834556747600226,0.5697841726618705,0.35365853658536583,0.3844621513944223,0.42424242424242425,0.23433088650479955,22.6875,18.0,282.125,6.5625,12.625
Saint Peter's,2022,0.3820408163265306,0.32816326530612244,0.2897959183673469,0.4893162393162393,0.32213930348258707,0.3901408450704225,0.4959758551307847,0.3812244897959184,26.695652173913043,24.652173913043477,313.4347826086956,9.565217391304348,13.695652173913043
Sam Houston,2022,0.33227127901684117,0.42284934000910335,0.24487938097405554,0.5698630136986301,0.317545748116254,0.36617100371747213,0.5583700440528634,0.2876649977241693,25.1,21.6,296.2,4.45,12.3
Samford,2022,0.33724075743913434,0.45897204688908927,0.2037871956717764,0.6149732620320856,0.343811394891945,0.39823008849557523,0.5292929292929293,0.2921550946798918,24.526315789473685,23.42105263157895,307.05263157894734,5.052631578947368,14.0
San Diego State,2022,0.3339667458432304,0.3548693586698337,0.31116389548693585,0.55049786628734,0.3386880856760375,0.33129770992366414,0.514585764294049,0.3178147268408551,27.3,20.8,298.05,7.7,13.2
San Diego,2022,0.294234592445328,0.29174950298210733,0.4140159045725646,0.6317567567567568,0.3270868824531516,0.37815126050420167,0.44948921679909193,0.25198807157057657,22.764705882352942,21.41176470588235,300.94117647058823,6.647058823529412,10.529411764705882
San Francisco,2022,0.37453703703703706,0.36574074074074076,0.25972222222222224,0.5945611866501854,0.3240506329113924,0.37254901960784315,0.47463002114164904,0.3226851851851852,24.444444444444443,22.833333333333332,324.44444444444446,8.055555555555555,12.88888888888889
San José State,2022,0.3794103431609473,0.41179313678105367,0.20879652005799904,0.5872611464968153,0.34976525821596244,0.39814814814814814,0.5263157894736842,0.2556790720154664,23.526315789473685,19.68421052631579,279.1578947368421,5.7894736842105265,11.105263157894736
Santa Clara,2022,0.3975972540045767,0.3220823798627002,0.2803203661327231,0.6158273381294964,0.38543516873889877,0.3653061224489796,0.46237864077669905,0.2540045766590389,22.285714285714285,18.928571428571427,307.7857142857143,7.0,10.857142857142858
Seattle U,2022,0.33540925266903915,0.40791814946619215,0.2566725978647687,0.5437665782493368,0.31515812431842966,0.3327556325823224,0.5061728395061729,0.3638790035587189,26.105263157894736,23.0,336.7894736842105,8.210526315789474,12.157894736842104
Seton Hall,2022,0.3837162434502217,0.35268037081821846,0.26360338573155984,0.49159663865546216,0.3417142857142857,0.36850152905198774,0.4523809523809524,0.28536880290205563,24.714285714285715,25.904761904761905,317.2857142857143,10.571428571428571,13.714285714285714
Siena,2022,0.38645078824030676,0.31103536429484446,0.3025138474648487,0.5336273428886439,0.33424657534246577,0.39859154929577467,0.42631058358061324,0.30549637835534726,24.142857142857142,19.0,302.7142857142857,7.333333333333333,13.571428571428571
South Alabama,2022,0.35303430079155673,0.37783641160949866,0.2691292875989446,0.5665171898355755,0.3324022346368715,0.36666666666666664,0.5261194029850746,0.3029023746701847,25.41176470588235,24.235294117647058,302.70588235294116,7.176470588235294,11.823529411764707
South Carolina,2022,0.33908306854289605,0.35270086246028143,0.3082160689968225,0.5876840696117804,0.3178893178893179,0.36524300441826213,0.5738758029978587,0.3536087153881071,30.57894736842105,24.736842105263158,334.2105263157895,8.421052631578947,15.894736842105264
South Carolina State,2022,0.35508021390374334,0.3711229946524064,0.2737967914438503,0.4759036144578313,0.30547550432276654,0.3828125,0.4447513812154696,0.3732620320855615,31.375,28.125,342.375,8.5,12.5
South Carolina Upstate,2022,0.32215743440233235,0.39552964042759964,0.282312925170068,0.5927601809954751,0.3538083538083538,0.42168674698795183,0.5259179265658748,0.3498542274052478,24.555555555555557,19.555555555555557,314.3888888888889,7.277777777777778,12.5
South Dakota,2022,0.3430493273542601,0.34573991031390133,0.3112107623318386,0.615686274509804,0.36964980544747084,0.41786743515850144,0.4091778202676864,0.33228699551569507,18.55,16.95,289.4,4.25,7.35
South Dakota State,2022,0.3541498791297341,0.38114423851732476,0.2647058823529412,0.6313993174061433,0.39217758985200846,0.4170471841704718,0.43833333333333335,0.27437550362610796,20.761904761904763,17.142857142857142,291.8095238095238,4.619047619047619,9.952380952380953
South Florida,2022,0.3124406457739791,0.3528015194681861,0.33475783475783477,0.5379939209726444,0.31763122476446837,0.3617021276595745,0.5798816568047337,0.3091168091168091,25.263157894736842,23.05263157894737,305.0,7.105263157894737,12.210526315789474
Southeast Missouri State,2022,0.35597826086956524,0.4121376811594203,0.2318840579710145,0.5903307888040712,0.34945054945054943,0.40234375,0.5273279352226721,0.39311594202898553,26.736842105263158,25.0,330.3157894736842,5.7368421052631575,13.368421052631579
Southern Illinois,2022,0.37739989029072957,0.3702687877125617,0.2523313219967087,0.563953488372093,0.3511111111111111,0.3869565217391304,0.48692403486924035,0.28414701042238066,21.666666666666668,14.555555555555555,266.27777777777777,5.055555555555555,10.333333333333334
Southern,2022,0.31567567567567567,0.35027027027027025,0.33405405405405403,0.5547945205479452,0.30709876543209874,0.42394822006472493,0.5146496815286624,0.40216216216216216,33.88235294117647,25.41176470588235,327.47058823529414,6.352941176470588,17.0
Southern Miss,2022,0.33940182054616386,0.36671001300390116,0.293888166449935,0.6360153256704981,0.3617021276595745,0.34365781710914456,0.5294117647058824,0.2843519722583442,22.6,20.95,295.5,5.0,10.9
Southern Utah,2022,0.3893731838937318,0.398505603985056,0.21212121212121213,0.6194029850746269,0.36041666666666666,0.3679060665362035,0.43946188340807174,0.32918223329182233,23.857142857142858,17.904761904761905,304.76190476190476,5.523809523809524,11.142857142857142
St. Bonaventure,2022,0.3197445972495088,0.3708251473477407,0.3094302554027505,0.620583717357911,0.3271523178807947,0.3952380952380952,0.5655555555555556,0.2450884086444008,24.333333333333332,20.666666666666668,288.72222222222223,7.277777777777778,12.333333333333334
St. Francis (PA),2022,0.3928413610251878,0.3548387096774194,0.25231992929739283,0.5635545556805399,0.32129514321295144,0.35376532399299476,0.5192507804370448,0.27441449403446755,25.736842105263158,27.05263157894737,310.94736842105266,5.894736842105263,13.894736842105264
St. John's,2022,0.42724573125463994,0.34446919079435784,0.22828507795100222,0.5655951346655083,0.3308189655172414,0.35284552845528455,0.5591489361702128,0.29547141796585,25.523809523809526,26.19047619047619,339.57142857142856,9.666666666666666,13.761904761904763
