team,season,rim_pct,three_pct_shot,jumper_pct,assisted_pct,ft_rate,to_per_game,oreb_per_game,plays_per_game,block_rate,steal_rate,rim_fgpct,three_fgpct,jumper_fgpct,cluster_label,dist_to_centroid,gmm_proba_0,gmm_proba_1,gmm_proba_2,gmm_proba_3
Lamar,2018,0.7505985340738179,-0.6200806902573176,-0.22551869204186437,-0.11265236337889044,0.7527278394042071,1.0476305326482582,0.4145788783300302,0.2243199042579369,-0.7980746248820424,0.22806918910978385,-1.6699929147026658,0.20331470567605422,0.8421909170975145,3,6.4821585755485085,0.02280335452920402,0.2862573058315034,0.23283670917810625,0.4581026304611866
Liberty,2018,0.2543252379508665,1.9376128744537686,-1.7597449051413843,0.8398822016932082,-0.47626761236528276,-0.5752761236178778,-2.6941820324199997,-2.271185606372952,-1.7173551568920213,-0.8225796952742446,-1.694099459073799,1.0280297014241506,-0.2324221081979255,1,8.782337181473427,0.0016142188194588345,0.9978896271778163,0.00011745778253534332,0.0003786962201896607
Lipscomb,2018,1.0344146057225962,0.18095637597424297,-1.1223956622952942,0.022689645982599857,1.5158113743075314,1.9315563099452062,-0.7972990379163646,0.9006388808556001,0.27356302023621093,0.9283820758640003,0.31114798960129597,-0.8913717085399291,-0.8406395646845446,3,6.677997290756231,0.0021304782399360943,0.09772660327315309,0.07191064399629483,0.8282322744906156
Louisiana,2018,1.9097062087858259,-0.5328832050088685,-1.3926300690478202,0.29502993048801984,1.0620801347305018,1.1496827082165655,1.0039565927592058,0.6401033262874299,0.39663796209504687,0.694891591148596,-0.35201406859500406,-0.3201012656953007,-1.5094812958972965,3,6.594280299236457,0.00040820129990224086,0.13080040362720566,0.07315675274778223,0.7956346423251102
Louisville,2018,-0.35845169629671053,-0.8551198207774044,1.0100161740002152,-1.2724386499830722,-0.8431490523709767,0.08246881130792882,0.9636444374783224,0.9000567376298728,1.9282372385605635,1.0335210660574874,-0.2622418828536528,-0.03263862193705768,-0.7389338297879263,2,6.373030943514446,0.026130768985582364,0.005752517878560817,0.8290931731097316,0.13902354002612521
Loyola Chicago,2018,-0.008908494763283913,-0.2919411953093939,0.2372619452176796,0.8609811856737091,-1.4477724350135333,-0.3342906503917075,-2.0352949646335383,-1.6477796245644805,-1.2716543890891772,0.8691957253998686,0.9621616445483365,0.5740965375510435,0.2033638341088437,1,6.124491457240875,0.45341379700822915,0.5219929519002678,0.018970581653859037,0.005622669437643703
Marquette,2018,-0.9380216644003583,0.40741377938792245,0.5698688444558759,0.7439157194332456,0.17327107650980483,0.4571660895426272,-0.5926373264903476,0.29288135319749137,-0.4033491599873881,0.41470300949011,1.1724561616286113,2.8685945655651026,1.5631041485824764,0,7.2478168071594995,0.8133148159086628,0.09870836666862012,0.06108050503852576,0.02689631238419141
Marshall,2018,1.2450404852679275,0.1391089469842913,-1.2892578553542493,0.7257831397883486,-0.5943235189035928,1.2536156530461489,0.40650977859638754,1.188799777590048,1.0488299616888797,1.2257752195541474,-0.4630765515385629,0.2995329110721716,0.2781684269957788,3,6.628727280574412,0.0021322512926582617,0.23474277828119652,0.15380504234188497,0.6093199280842603
Mercer,2018,-0.8348324255789982,2.2820173026780157,-0.9972223977651894,1.402989395662664,0.06631009120354028,-1.1583891519623264,-1.0531261771988858,-1.2614410594913497,-1.757173520434586,-1.1263341896315608,0.07552541075211537,1.0065188498684918,1.2304135813870714,1,7.2569145731685225,0.03779013562925977,0.9613813174236474,0.00034970607408616654,0.00047884087300678537
Miami (OH),2018,0.11304349510663421,0.941839615590651,-0.8453523174353388,-1.4164941871284664,-1.2831935222898565,-0.029068983143329712,-0.7333422530957343,-1.1252195446714288,-0.8719806693729566,1.387989661566955,0.13930876115241883,-1.1532638718182506,-0.8830341494146982,1,5.359473540075381,0.081905655241796,0.7306971353788655,0.1375633061689631,0.04983390321037577
Miami,2018,0.41228958485025863,-0.5838130982781604,0.06675311402239435,-0.5300198527183776,-1.127043271605737,-0.18591900659041258,0.008556450823577158,-0.3078904557519034,0.48184369107424135,0.3335957884837063,0.2578289868491963,-0.045914747736945066,-0.0725378649264556,2,5.16729610152887,0.17299213307548006,0.16826941397525444,0.5888312373324361,0.06990721561682964
Michigan State,2018,-0.9645604703850151,-0.47339199503597684,1.2853826514322018,2.818713286736212,-0.2176484898939624,-0.7671867405413659,1.0980790910620786,0.8173239121384399,2.423754651534701,-1.6368325806718667,-0.53211311667163,0.9475991663205791,-1.0710766127605917,2,10.152019008935078,0.11419420308250657,0.0001692623014814262,0.8306280689923705,0.055008465623640965
Michigan,2018,-1.682363989923469,-0.18886952981012453,1.7428168292874988,-0.7667789251818289,-0.13768000743748735,-1.5155245899649143,-1.3374878820167657,-0.5107001995452701,-0.428716677589456,-1.1422783441883755,2.8910086090717377,-0.4205777631924116,-1.0497502108137995,0,8.519834007298666,0.9548049120300239,0.0017556295722955043,0.04262469041811277,0.0008147679795670748
Middle Tennessee,2018,-0.4569488882688445,-0.5894304013405169,0.8951442599471039,-0.03276405385673213,0.647880476551921,0.115423159668529,-1.0426605215009637,-0.823087210519553,-1.5220688238068092,-0.4324168543545507,1.2268907072221589,-0.7309601527014948,-0.11529847624401415,0,6.5359493758464335,0.8487393010450344,0.02572956934468833,0.10127691011511844,0.02425421949515931
Mississippi State,2018,-1.258493924128216,0.04234502690443905,1.1597912428749315,-0.7110235315513476,-0.7133271815235638,0.49319920303722725,0.7635922240573958,-0.16303119415026054,1.2051968316874018,-0.04271248915861696,1.5893341956274714,-1.8934011002671656,0.4130960334686911,2,6.059515973425684,0.2067835533720447,0.004361409724721339,0.7550427925061858,0.03381224439704777
Missouri,2018,-1.8111890067590672,0.9963673000238045,0.9359725691147285,-0.07814996070799426,-0.013102318940646876,-0.14314172746848058,0.024061125931609185,0.07785881445882077,0.6238532393728988,-0.2751180014936466,1.1836196468317732,0.6223444577141529,-1.8261772120351367,2,6.643131181821675,0.44651144356743583,0.010887149243352197,0.5220066290793571,0.0205947781098552
Montana,2018,1.2725188678159465,-2.5956040647542995,0.8281031779331601,-2.249152228472666,2.1198320712916363,0.871434680882275,0.0868094581335249,-0.047261509222386915,0.09591185981553814,0.3224634248161601,-0.8340784627875923,-0.4987693629775056,0.13877252725702569,3,11.035466513570611,0.0312988682613962,0.006435075477068052,0.09151530982561029,0.8707507464359253
Murray State,2018,-0.25215453054824877,0.10571653119629348,0.15616975995323232,-1.2597722615255096,0.5122905229118417,-1.0086226779612415,0.044867399624967684,-1.1728238374848416,-0.36807582057127025,-0.2742723087363307,0.9980038688411991,-0.5171619558010851,-0.8548966624147982,0,5.456823010070926,0.5059519790769431,0.14481692312745323,0.321257764076274,0.027973333719329755
NC State,2018,1.770379144411338,-1.2829911990982545,-0.672637531402922,0.22399727689811208,0.28251573727196144,0.3283589490754768,1.4256837556976638,0.8721138627950172,0.7248378070519438,1.533818806406751,0.5811627877709202,-0.3606736656195542,0.21586747754132582,3,5.884998634587403,0.002858811226671127,0.0857061815942031,0.20998363090792427,0.7014513762712018
Nebraska,2018,-1.4324207966475735,-1.6841384175120195,2.6778444041604557,-0.5569400270995739,-0.2645571630648847,-0.7976340980340358,1.709806927052343,0.8849210137609937,2.04394872235947,-0.6126551232576706,0.15719484329215574,-0.9203189709236582,-0.3970554215316934,2,10.400782613529495,0.02911188228349222,3.238948523574014e-05,0.9545195411847883,0.016336187046482927
Nevada,2018,-0.8317627531139978,0.668561844428626,0.26445925480041294,0.4293315503983276,-0.04970101174469972,-1.2420424978007711,0.19047797209114714,0.6920375583037255,0.03056890425850847,-0.9851475456574506,0.9229990772915029,0.27377769550432585,0.8467526446580906,0,5.611050232452234,0.6094368188972715,0.10347307242212885,0.27080466477987886,0.016285443900720654
New Mexico State,2018,0.5393569561827191,-0.14198968148202706,-0.39999114417090115,-2.118028818842648,-0.5109083934830647,-0.23439992292860234,0.08607982636373439,-0.8976015434125001,-1.4463303980475255,-1.8218900546258723,-0.7082155319596349,-1.8114517035846203,-1.1964281665149277,1,7.205915776397822,0.18156390210597256,0.6334625668373065,0.15354502561923905,0.0314285054374823
New Orleans,2018,1.6033253408319061,-2.412469025376626,0.3709802489111667,1.239264674539419,1.868925671509865,1.469086392326989,0.08607982636373439,-1.0161470730149178,-0.3102540116582687,1.5600352818835692,-1.1362238458081093,0.9905564881036074,0.8628431018717491,3,7.487056086162377,0.009226215304237196,0.027916954646868084,0.0843031966084447,0.8785536334404501
Niagara,2018,1.3823922827445212,-0.897389905690572,-0.6070741089752693,-1.1590321908085583,0.43346366627474414,-1.4295879021805078,1.7481809979447211,1.385301284493225,1.27129462086355,-1.3626788874029097,-0.9815808613190415,1.889771202568995,0.17821713379794177,2,7.671339551468971,0.042658433377467865,0.11943552320063248,0.6365888458225221,0.20131719759937736
North Carolina Central,2018,0.8438371012278276,-0.7301414853305355,-0.22764025516836497,1.072338093442109,-0.2135126506459915,0.2218910543720029,0.32834037492672863,-1.0204337640407204,-0.45541932769689564,-1.8833349190246624,-0.15786738382242835,-1.5868319879568007,-0.8980687249244679,2,5.61744859465478,0.1418176787116213,0.24984812486601307,0.5351860177382215,0.07314817868414428
North Carolina,2018,-0.7433287605493594,0.15816644335932695,0.5806657682387429,1.9230508256382197,-1.6808847291898446,-0.45637931729105796,1.6154274553981163,1.0740074269171274,1.6104997587235685,0.050816558488406216,-0.006340195801593446,1.2143529990688045,-0.5586090853925245,2,9.43653802082807,0.1453844891142736,0.0017413013974785145,0.7416702806843967,0.11120392880385181
North Texas,2018,-1.3857048138659065,0.014387164459507508,1.3022926690856964,-1.7109270811054265,0.6987500933111015,-0.14437494632605014,-0.26524773067879703,-0.0588118231445843,0.1694226848171957,-1.2585901085699305,1.3963648612072908,-0.6051782273567992,-0.8709696073969486,0,6.648173352191255,0.6113511435744322,0.005428905357707624,0.36884921653489405,0.014370734532965893
Northern Colorado,2018,1.4191417715378623,-1.825068730075701,0.08518409310903066,-3.9329365320502845,0.7144039185724256,-0.3328627127671531,-0.9770512647280312,-0.1906958326780843,-0.5760028739715446,-1.5859417753345155,-0.46949335836848954,-0.408554697586137,0.5872827497498944,0,12.95844117998909,0.595261907999591,0.22294101575271602,0.07210242471675095,0.10969465153094292
Northern Kentucky,2018,1.0062175339286543,0.10182682594596905,-1.0336464171524535,0.02766790848516454,-0.4482167174190955,0.2542729946965628,-0.5625157439619215,-0.6410078325633978,-0.36807582057127025,0.17225346712688241,-0.544824054372868,-1.7407152427780026,0.6329443130810363,1,5.760216578645092,0.02599141511927288,0.7073022516139749,0.1620821080996144,0.10462422516713775
Notre Dame,2018,-1.02196691308277,0.21512740792094098,0.8001540488788732,1.0823484529220397,-1.7287414471566425,-2.0595638321310217,0.6318443901664472,-0.2337465776389619,0.4976225297740919,-0.9567463638908992,-1.0288585533055448,0.27786632436590614,0.8568744624107327,0,7.856759908926676,0.7613782701999583,0.027540733214555416,0.20218984855812266,0.008891148027363748
Ohio State,2018,-0.9316444000695805,-0.12375651776809034,0.9801433641897275,-0.16594581291946234,-0.8980116101694434,-0.6933749648015634,-0.32251396471850896,-0.05383630330117683,-0.2716422651927511,-0.5172348632501376,0.817651453195835,0.03721970230715115,0.6790518748399155,0,5.6843580866414065,0.758130370574512,0.051571711640222166,0.18178230819574587,0.008515609589519472
Oklahoma,2018,0.6321366902668829,0.4336631768893217,-0.9391253053176689,-0.7297320794758622,-1.1632503316384468,0.7238111294026681,1.1981526484873006,2.08995749101414,1.9137733030857007,1.2257752195541474,-0.233964245621583,0.6207159333805305,0.43441257628164637,3,6.452941145153819,0.004532114210734778,0.08463706586729276,0.31243329912604023,0.5983975207959322
Oklahoma State,2018,-0.6741279420872724,-0.37364122433719116,0.9318867041398166,-0.041725179269951146,0.16157402310023264,0.8861970360302366,1.7000253011385997,1.2035930642673238,0.12041546814942398,0.8313714781896749,-0.7515246898284684,0.7763616487454187,-0.03059000268631484,2,5.699766770980208,0.03741535587282291,0.02571801591431406,0.6328892874332314,0.30397734077963157
Oregon,2018,0.497725776520725,1.0681385215357182,-1.3089995023085723,0.5433078676376275,-0.0074155088771749485,0.3473710731296692,-0.1051444999686548,0.594237496381731,0.35456105889544504,0.28853622125792594,0.0380358635932713,0.3596201040895712,-0.7977681004861115,1,6.237014158128296,0.025106950583850766,0.4489997062697426,0.2930709056130099,0.23282243753339704
Penn State,2018,-0.3774179739002635,-1.3159528071232596,1.3891860595117715,-0.47233542788345556,-0.6315434040084804,-0.10367872402626667,0.32108041556871064,0.2976486342081683,1.5654661001639942,0.588608582458796,-0.5244803836927808,0.9212088307919529,-0.0702739158588816,2,5.662909459708658,0.09499898177539909,0.010114346333701165,0.8362066889491837,0.05867998294171588
Pennsylvania,2018,0.2993140289978369,-0.045397226257699264,-0.2481512388349927,-1.1608465929546143,-0.8439963424798753,-1.0248136481235206,-1.5528143476361973,-0.24259652040190882,-0.9861991017680052,-0.8324295285653451,0.06862235141551837,-1.6138579982899217,-0.030934471472935134,1,6.041243757287201,0.30107529816822937,0.6004557397580574,0.08507658126518425,0.013392380808529145
Portland State,2018,-0.1991583538024576,-0.5905577097875169,0.6516571172216483,-0.02986149552687341,1.499824026478282,2.229571354494664,1.5074025139141125,1.0901778664082056,0.43896237648994074,1.8491875849367017,0.9177512832576391,-0.501088881738013,0.16916415126647447,3,8.150134446162543,0.003727338918912922,0.002310174692765725,0.05666029150923835,0.9373021948790828
Providence,2018,0.6071608697635539,-0.8710462400011181,0.1071533965021119,-0.25097085092189253,0.3074411403851335,-0.044753985488038,0.3411317318908547,0.6054922654124381,0.35166827180047233,1.1987394792186794,0.20262659998392318,-1.8779764808643096,0.05100639700069653,2,5.5491588163804355,0.02736583191614504,0.06377846165505614,0.5381944970757309,0.37066120935306796
Purdue,2018,-1.4475416745009224,-0.08793249492439593,1.4411064193334684,0.5113852028376434,-1.0514248499225942,-0.971864799754985,-0.30949891152766584,-0.16152076848351452,0.5071751240140017,-0.8610916560700778,1.4453080719436624,1.769014476986874,-0.36809276416736886,0,7.420748581351419,0.8529992253458136,0.007889510422724117,0.13636475547978713,0.0027465087516747246
Purdue Fort Wayne,2018,0.6898841550871286,1.1196828180371121,-1.531553975781491,-1.5903570225359625,-0.7271006102262827,0.004392355192047851,-0.9397094787836345,-0.7578871692382223,-1.2191151207696742,0.20202185218442895,-0.20734705753128715,0.6140140107898866,0.8671751480446573,1,6.782418696546817,0.01866302775598139,0.9564557247620121,0.011502254462829029,0.013378993019177238
Radford,2018,0.3032474779618569,0.6533429985991256,-0.7995374145658722,-0.5431504622721968,-0.407955565373737,-0.42765257213826924,-0.4067864341292223,-1.8471113882910242,-0.7127072152026978,-0.31367164190073127,-0.8784352157024572,0.2415452354242681,-1.6153215486106687,1,5.89155632560758,0.07838794472852738,0.8003404014623914,0.09708973634246136,0.02418191746661993
Rhode Island,2018,0.9268063568364541,-1.8567020368866958,0.5766834484396252,0.019414303675445152,0.2233407266088954,0.3028459051834,0.3221510086537642,0.3324858713606037,-0.12620149314646018,0.5908713819986425,0.14279048848831047,-0.22494178077338872,0.03229282015899522,2,5.738359978200928,0.0675653411206639,0.053886546861502585,0.6096273820853872,0.2689207299324466
Rider,2018,1.7567434641153212,0.08414731485641348,-1.7312453131890404,0.0485447622487876,1.3150498440790308,1.709061647055455,1.6420601105386383,2.3996576871004573,1.0642581595287341,1.5542093984442762,-0.845860457146242,0.5187814004048326,0.6826386551796747,3,7.844867770129869,1.5750160340640416e-05,0.0563810127362151,0.00604251493284881,0.9375607221705953
SE Louisiana,2018,-0.23167137032331736,-0.7159802703447519,0.7807810928700453,-0.4158410286904696,-0.022272060770846234,0.5260850392390725,0.22252096731441331,-1.302349851626469,-0.6636999985349261,-0.5110662807850035,-0.3487218102569627,-0.4136240863865113,1.204137128579038,0,6.094415040244796,0.5470979640509833,0.1413383325622201,0.25705714785226186,0.05450655553453508
Saint Mary's,2018,0.7630934376397938,-1.3513625354636623,0.335799762724238,-0.06570637743338884,-1.645293600478881,-2.538669358296656,-1.7551459447006277,-1.9851820639456061,-0.9087360818737853,-1.5604963726658398,0.5401556648156903,1.1214252629977672,2.13020072785671,1,8.350973693365356,0.23386747120134363,0.7655554865944016,0.00041662169938576143,0.00016042050486812158
Sam Houston,2018,0.12377489091287391,0.6428267578833069,-0.6211652505347589,1.2200627784990108,0.938220162149585,-0.1266645532881805,-0.02555383441409185,-1.1677160001494393,-0.8951229661327377,-1.4417511602120203,-0.5693631377180335,-1.10757731999947,-0.5398603195720567,1,5.295620212281379,0.10874362874889107,0.647461611266221,0.194060616882765,0.04973414310212315
San Diego State,2018,-1.5292133351956012,0.07566232203954552,1.3903044061264618,0.5127687261566328,-0.04558321933517245,-0.640784074586953,-0.2600620454230701,-0.5838263447461022,-0.42938424384214186,-0.017868835877376546,1.215587233252669,-0.9955758715550337,0.35720744806275484,0,6.312284394672588,0.7824054927391482,0.01272038467843368,0.19533024239315672,0.009543880189261156
San Diego,2018,-1.4115191310570327,-0.10975679792398456,1.424064522749632,-0.8824506279203727,1.892344591516401,0.04474279259647463,-1.5745620816776713,-0.4696920287846154,-0.14912422352332183,-0.6444618765935155,0.9353519567020084,-0.7470955581928376,-0.4794738735383571,0,7.212994716085313,0.8152021137758115,0.003847704412827194,0.1553416464053966,0.025608535405965034
San Francisco,2018,0.201469213980041,0.20043679318508936,-0.3480793354739057,-0.7311390960070653,0.03708450227998599,-1.0189669088982525,-0.4689875425037962,-0.5716013370058528,0.4934148394541323,-1.0091793148445338,-0.8828573138784482,-1.235436475393738,-0.2689655632920727,1,6.225508922003964,0.17547962934096006,0.4099022194663669,0.3649133877766147,0.04970476341605877
Seattle U,2018,-2.262302808571535,0.5489854373914794,1.7142509249375861,-1.0067059934593268,1.3106041746277726,-0.29571402300337063,0.25159223314197227,-0.24676541705065683,-0.29920882456837283,-0.6126551232576706,-0.20279672696192,0.2536019658207657,-1.0287937132427059,0,6.313380200245641,0.5820474853549739,0.006872174726192066,0.39232438738992265,0.018755952528911147
Seton Hall,2018,0.10970709693254999,-0.6735153353049114,0.42389070550176544,-0.08579325327364833,-0.35338704402665294,0.25141576466792426,1.1703126362712621,1.0310047196990997,-0.07561339852166354,0.2206818141414577,0.4849499365041884,-0.008480205836275572,0.5264039996044267,2,5.141726983800819,0.09446674537670055,0.04933030705489921,0.7062237770013627,0.1499791705670376
South Dakota,2018,0.7557004686133706,-0.5613342877301563,-0.2763991955688021,-1.6465486136232033,-0.6645304227878196,0.551276103610877,-0.31122747327957434,-0.5139691576589632,-1.626998101160817,-0.6667266039286064,-0.8780285752730653,-0.5057235474650486,-0.6466106642039195,1,6.561911870122167,0.11987262268859948,0.6257037451238431,0.17899402207281395,0.07542961011474347
South Dakota State,2018,-0.39223566581592645,1.330015426777395,-0.6706203459800417,-2.372933316674178,-0.8230363450229915,-2.1843728347455973,-1.3458225218485937,-0.8723981661104742,-1.888880415229223,-2.3493038553947865,-0.6931980519387176,0.8053124433280893,0.5261930948568893,1,7.960439559287558,0.040788171146715936,0.9589512336337409,0.00014268606789459074,0.00011790915164873444
St. Bonaventure,2018,0.6117128563493018,0.24255676879589336,-0.7699796038043268,1.0165046254455694,1.252220594723889,0.3787410778190858,0.2899663040343505,0.9058781698871354,0.5599489426385028,0.6580246725093213,-0.7306351212911417,0.054054886630389556,-0.43183010104212016,3,5.795944618533351,0.007013131645075258,0.21436581408827055,0.26576916538014006,0.512851888886514
St. Francis (PA),2018,2.4133350015046773,-0.07947170502029334,-2.2254155362868366,-0.2563880163114655,-0.9016409956106947,-0.380413035664795,-0.18928320355490627,-1.074573084033253,-0.8303245352053507,-0.5189312234280492,-0.13789128228284317,0.7912118597531996,-0.5003031359244674,1,7.757999367960826,0.005977673426602217,0.9177886565945665,0.0401896684310577,0.036044001547773756
Stanford,2018,0.9646533842276183,-1.1211757267380114,-0.035683001460740306,-0.8037614758416212,0.2932674075934638,1.15402833657181,0.754109828161211,1.401165626334951,0.9311348524534215,0.14434560613543093,-0.5666924580583446,0.5298444278340733,-0.4698444678512792,3,5.9656350930473305,0.007772054114979999,0.07526682797120988,0.3688257676382116,0.5481353502755988
Stephen F. Austin,2018,1.2223297221428682,-0.7121456009945157,-0.6005344271499217,0.37187916876915583,3.1714755555598524,3.3515103457396798,-0.32251396471850896,0.20093696725191826,-0.6146927818671544,3.2741301343825393,-0.7185249148870232,0.8390071263329011,-0.14750278482328194,3,11.762105927420974,2.7826828711277533e-05,0.000161629923502144,0.000257964126058886,0.9995525791217272
Syracuse,2018,-0.8690316089660961,0.39332486899405383,0.5155127958870794,2.2820063754794724,0.7518870310466633,-0.1308095388927884,1.3167319846682537,-0.019540755809111267,1.295264148806549,1.1497828683409397,-1.0335083288075397,-1.9940135370388214,-1.4259434010280387,2,7.405430668740294,0.014401738755331264,0.011016815572838632,0.5578916937607717,0.41668975191105806
TCU,2018,1.664938936863947,-0.6540789587078653,-1.0656140622659582,2.27624502146895,-0.11958168084787045,0.115423159668529,0.13569478670943688,0.23027449537621594,0.8763146585705113,0.7735410175790473,-0.24222222405610672,2.1180437490238884,1.5008406363341498,1,6.258582018408603,0.015991939918591033,0.5396875661880327,0.21594964847177162,0.22837084542160424
Temple,2018,-0.6146033436731624,0.014365519982190576,0.5713494819918622,-0.20792994876150034,-1.2667104340375264,-0.7171852150402095,0.8106983197997408,-0.04248948126197631,-0.42182567111011676,0.08852988415252948,-0.19002227616284098,-0.6739043325052547,0.11943048588830799,2,5.313453956868514,0.33143731535148757,0.08660789487493116,0.5473918665801043,0.0345629231934773
Tennessee,2018,-0.9406560220849814,-0.42876619415276684,1.2277458612523178,1.0664156081282266,0.6484912909198872,0.4513402315288776,1.1634332510132448,0.6331357523026356,0.7169033053057331,0.04547204148000577,-0.2600814568718242,-0.08331430341714215,-1.116639118975168,2,6.135461789753535,0.04593933783811196,0.006370653704088545,0.8149326442214986,0.132757364236301
Texas,2018,-0.2903326896354937,-0.23862372118335157,0.4622469239472125,-1.5579927286604898,-1.0954935711405147,-0.25050431036274096,0.6285610472023936,0.5329640682307901,0.8800273264998875,-0.31367164190073127,0.7480839134511083,-1.5898346155972556,-1.2684007202723915,2,5.926205320796086,0.0978611568668455,0.011471062311437873,0.837878549184051,0.05278923163766581
Texas Southern,2018,0.6212389291975949,-1.283699154068611,0.4172366382203336,-0.048447068458789426,0.6721301697474577,0.4837623978662624,1.3388575750926872,1.6358857749477373,0.7852090159905029,-0.23180382461890536,-0.22376441582250212,1.202345239274373,-2.3581788426832055,2,6.485280471552084,0.008954066675990502,0.014298565836243544,0.5824539682682112,0.3942933992195551
Texas Tech,2018,0.7811309010489197,-0.5614626590789223,-0.3004051783455009,-0.838390944505435,1.0968732596078754,0.9050600453859637,0.7362425358938599,0.8255424047369258,1.0025453681693175,1.0094892968704041,-0.5871015662415515,-0.7541789992508896,-1.482695140391051,3,6.213320293756496,0.0021153120536745724,0.05879192620337814,0.18513558941137562,0.7539571723315719
UC Davis,2018,0.7082284673431265,-0.8584049886678979,0.0014391469068863445,-0.44527704535312046,1.164689144473474,1.1801021067032733,-0.9434306008095616,-0.4742246519752952,-1.1181305530906291,0.7473245421022306,-0.03489869318522105,-0.5009694220435627,-0.7903184976807057,3,7.097987987695803,0.09492012341311018,0.09724792772415888,0.26095943048884596,0.5468725183738852
UCLA,2018,-0.8302736299186629,0.8007526699109435,0.1594393382577494,-0.1929265434677014,-0.010970773089310264,-1.0861430805563972,0.42098080869721743,0.9974334226604306,-0.3102540116582687,-0.19646857506319534,0.2955050783086014,0.9449845321163907,-0.3250159367476398,2,5.380805367173078,0.37246370937856627,0.12505116185126072,0.462779913134839,0.03970521563533353
UIC,2018,2.0523636243442143,-1.2964837233681001,-0.9293675635804933,0.4099491789545722,0.4817531638605315,1.4028794662088615,0.9536120006437141,1.190443476109744,2.644287126539675,1.8491875849367017,-2.2642311752372097,-1.333402297090949,0.24340013081383235,3,8.598779115682454,8.818287967335476e-06,0.03328665089623549,0.006125420516268972,0.9605791102995278
UL Monroe,2018,-1.0427162173330293,1.882213273672188,-0.4868026771669384,1.3320996697661414,-1.1378486478197982,-0.5067026029305763,-0.9058192599023375,-2.162542436474241,-1.5505725324258943,-1.1394159994713038,-0.2584347907271377,-0.21889601610111575,-0.8754895370827109,1,7.186721653184554,0.17068498227621326,0.8230937282516259,0.004519632913375423,0.0017016565587857336
UMBC,2018,-0.07842670875607025,1.6009821257966066,-1.1804711577796503,0.7849865110379671,-0.8656415175331609,0.161052257398589,-0.8690081602910109,-1.0347756562381571,-1.6735456753253766,1.1667881497313082,-0.8153811755785743,0.5849519478435449,-0.3153112721795167,1,6.825071544996459,0.020208249582363513,0.948040682197831,0.014706607487869023,0.017044460731936457
UNC Asheville,2018,0.24643758551522607,-0.10967803846480044,-0.147645478788564,-0.368333885556442,-0.6077454472911255,0.6959266807898525,-1.026122201385731,0.20769439449956434,-0.617415405015364,0.8652986817479091,0.2308381249694322,1.0486661987167902,1.0351384432239674,1,6.1762141141189435,0.24539771328591295,0.4437109421683828,0.19182695091707425,0.11906439362863008
UNC Greensboro,2018,-0.6723766133477558,1.78744136362357,-0.7635832940669023,-0.4568479309563405,-0.4648547559563478,0.8528762915534102,-0.5089453052107806,-0.7767818750789356,-0.9255385561598785,1.6027306848029566,-0.867443612644445,-1.0794953558816092,0.33952406157131454,1,6.374111634281633,0.04974294495470709,0.7380800372817243,0.09729286826090802,0.1148841495026606
USC,2018,-0.3141560783289083,0.14213829114759186,0.1863970974774704,0.7399826166978106,-1.1815436022333228,-0.6146424040124397,0.3723994933587185,-0.17263917964152467,0.12313809129763352,-0.2641944700449724,0.33982254343942486,0.8487074972141451,0.8078897742518262,0,5.704620217286593,0.46204996963141975,0.2052604918196709,0.30664348765440336,0.026046050894505755
UT Rio Grande Valley,2018,1.503167989841988,-1.442731087585188,-0.29413594573901636,1.8067603182137122,2.7937773765420526,1.7276512794639987,0.8272032965276449,1.3232748627327906,-0.03885798602083477,1.1987394792186794,-2.1113272377448578,-1.5629797670522072,-0.640252407701962,3,7.650967671757551,2.0805302637863268e-05,0.015740388151678837,0.004218045010086369,0.9800207615355969
UTSA,2018,-1.1637102461761695,1.4674091149940076,-0.04699271148490393,-0.3396725804493455,0.9926919865465673,-0.48670199273011194,-0.009501935478718027,0.26668490803981426,-0.957743298541557,-0.7716888899368934,-0.5182951162649643,-0.4453141859163759,-0.6025036847742854,1,5.216884607148506,0.3125606663556745,0.32945636321826055,0.3057111292834,0.05227184114266523
Utah,2018,-0.24880604902241504,1.4516595022385579,-0.9019254286047509,0.5910920541192212,-0.42564302131555326,-0.7524243853934062,-0.6596038423613607,-0.5403710651316023,-0.44316752352995276,-0.4917894605814604,-0.20739010711494577,0.18249219457388133,0.08820251887123495,1,5.975307038329936,0.12115522247788534,0.8068246386031303,0.056392353038195765,0.01562778588078903
Utah Valley,2018,0.8981794816231825,-0.3966113109892827,-0.5405674721315191,1.416670627895669,0.23684025791427804,-0.29571402300337063,-0.451932399884961,-1.121726685317072,-0.2211035730041114,0.4958102304965138,-1.0611922871025365,-0.06197240826446462,-0.3292637248887366,1,5.464447020650148,0.04132944772674522,0.584909220702097,0.26121750648924247,0.11254382508191553
Vermont,2018,0.5874443106577165,-0.23364302728541575,-0.37373929754460367,-0.2938172838530527,0.10237902315809529,-1.8005516008986195,-2.1644693675526616,-1.9621702846698414,-1.0312541235432153,-2.2729676473887594,0.10322315110848904,1.2593680257240458,1.3438922882249809,1,7.650220059052795,0.07883752879777298,0.9206007741260945,0.00031097921047953416,0.0002507178656529784
