season,teamId,team,conference,rating
2015,364,St. Francis Brooklyn,NEC,2.6
2015,354,Winthrop,Big South,2.5
2015,329,Utah State,Mountain West,2.5
2015,258,San Diego,WCC,2.4
2015,179,Montana,Big Sky,2.3
2015,296,Texas Southern,SWAC,2.2
2015,6,Alabama State,SWAC,2.1
2015,52,Clemson,ACC,2.1
2015,108,Hawai'i,Big West,2.1
2015,88,Florida Gulf Coast,ASUN,2.1
2015,79,Eastern Michigan,MAC,2.0
2015,325,UT Martin,OVC,1.9
2015,101,Georgia Tech,ACC,1.9
2015,196,Norfolk State,MEAC,1.7
2015,190,New Hampshire,Am. East,1.6
2015,350,Western Kentucky,CUSA,1.5
2015,226,Penn State,Big Ten,1.5
2015,164,Mercer,SoCon,1.5
2015,263,Seton Hall,Big East,1.5
2015,61,Creighton,Big East,1.5
2015,202,North Dakota State,Summit,1.4
2015,161,Massachusetts,A-10,1.4
2015,316,UL Monroe,Sun Belt,1.3
2015,56,Colorado,Pac-12,1.3
2015,151,Loyola Chicago,MVC,1.2
2015,132,Kansas State,Big 12,1.2
2015,238,Quinnipiac,MAAC,1.2
2015,292,Tennessee,SEC,1.2
2015,155,Manhattan,MAAC,1.2
2015,305,UAB,CUSA,1.2
2015,90,Florida State,ACC,1.2
2015,239,Radford,Big South,1.1
2015,244,Robert Morris,NEC,1.1
2015,243,Rider,MAAC,1.0
2015,48,Charlotte,CUSA,1.0
2015,55,Colgate,Patriot,1.0
2015,8,American University,Patriot,1.0
2015,40,California,Pac-12,1.0
2015,191,New Mexico,Mountain West,0.9
2015,224,Oregon State,Pac-12,0.9
2015,206,Northern Arizona,Big Sky,0.9
2015,171,Middle Tennessee,CUSA,0.7
2015,228,Pepperdine,WCC,0.6
2015,141,Lehigh,Patriot,0.6
2015,58,Columbia,Ivy,0.6
2015,234,Princeton,Ivy,0.6
2015,47,Charleston Southern,Big South,0.5
2015,186,NJIT,Indep.,0.5
2015,145,Long Beach State,Big West,0.5
2015,138,Lafayette,Patriot,0.4
2015,249,Sacramento State,Big Sky,0.3
2015,26,Boston College,ACC,0.2
2015,324,UT Arlington,Sun Belt,0.2
2015,230,Portland,WCC,0.2
2015,254,Saint Peter's,MAAC,0.2
2015,237,Purdue Fort Wayne,Summit,0.1
2015,188,Nebraska,Big Ten,0.1
2015,343,Washington,Pac-12,0.1
2015,35,Cal Poly,Big West,0.0
2015,342,Wake Forest,ACC,0.0
2015,75,East Tennessee State,SoCon,0.0
2015,259,San Francisco,WCC,-0.1
2015,351,Western Michigan,MAC,-0.1
2015,178,Monmouth,MAAC,-0.1
2015,120,Incarnate Word,Southland,-0.1
2015,214,Oakland,Horizon,-0.1
2015,62,Dartmouth,Ivy,-0.2
2015,157,Marquette,Big East,-0.3
2015,212,Northwestern,Big Ten,-0.4
2015,321,UNC Wilmington,CAA,-0.4
2015,278,St. Francis (PA),NEC,-0.4
2015,36,Cal State Bakersfield,WAC,-0.6
2015,32,Bucknell,Patriot,-0.6
2015,159,Maryland Eastern Shore,MEAC,-0.7
2015,211,Northwestern State,Southland,-0.9
2015,262,Seattle U,WAC,-1.0
2015,251,Saint Joseph's,A-10,-1.0
2015,222,Oral Roberts,Summit,-1.2
2015,294,Texas A&M-Corpus Christi,Southland,-1.2
2015,129,James Madison,CAA,-1.3
2015,68,Denver,Summit,-1.3
2015,69,Detroit Mercy,Horizon,-1.4
2015,274,Southern,SWAC,-1.4
2015,208,Northern Illinois,MAC,-1.4
2015,269,South Dakota,Summit,-1.5
2015,348,Western Carolina,SoCon,-1.5
2015,291,Tennessee Tech,OVC,-1.5
2015,31,Bryant,NEC,-1.5
2015,328,UTSA,CUSA,-1.6
2015,250,Sacred Heart,NEC,-1.6
2015,117,Idaho,Big Sky,-1.7
2015,174,Mississippi State,SEC,-1.7
2015,27,Boston University,Patriot,-1.7
2015,60,Cornell,Ivy,-1.8
2015,297,Texas State,Sun Belt,-1.8
2015,272,Southeast Missouri State,OVC,-1.8
2015,130,Kansas City,WAC,-2.0
2015,94,Gardner-Webb,Big South,-2.0
2015,319,UNC Asheville,Big South,-2.1
2015,106,Hampton,MEAC,-2.1
2015,111,Holy Cross,Patriot,-2.1
2015,210,Northern Kentucky,ASUN,-2.1
2015,122,Indiana State,MVC,-2.2
2015,77,Eastern Illinois,OVC,-2.3
2015,183,Mount St. Mary's,NEC,-2.4
2015,247,SIU Edwardsville,OVC,-2.5
2015,207,Northern Colorado,Big Sky,-2.6
2015,104,Grand Canyon,WAC,-2.6
2015,2,Air Force,Mountain West,-2.8
2015,15,Army,Patriot,-2.9
2015,144,Little Rock,Sun Belt,-2.9
2015,65,DePaul,Big East,-2.9
2015,340,Virginia Tech,ACC,-3.1
2015,241,Rice,CUSA,-3.1
2015,273,Southern Illinois,MVC,-3.1
2015,232,Prairie View A&M,SWAC,-3.2
2015,113,Houston,American,-3.2
2015,146,Long Island University,NEC,-3.2
2015,16,Auburn,SEC,-3.2
2015,172,Milwaukee,Horizon,-3.2
2015,309,UC Riverside,Big West,-3.4
2015,92,Fresno State,Mountain West,-3.5
2015,303,Tulane,American,-3.6
2015,231,Portland State,Big Sky,-3.6
2015,114,Howard,MEAC,-3.7
2015,221,Omaha,Summit,-3.7
2015,261,Santa Clara,WCC,-3.8
2015,323,USC,Pac-12,-3.8
2015,126,Jackson State,SWAC,-3.9
2015,357,Wright State,Horizon,-4.0
2015,167,Miami (OH),MAC,-4.0
2015,345,Weber State,Big Sky,-4.0
2015,363,Hartford,Am. East,-4.0
2015,81,Elon,CAA,-4.0
2015,264,Siena,MAAC,-4.1
2015,67,Delaware State,MEAC,-4.1
2015,73,Duquesne,A-10,-4.3
2015,298,Texas Tech,Big 12,-4.3
2015,95,George Mason,A-10,-4.4
2015,91,Fordham,A-10,-4.5
2015,187,Navy,Patriot,-4.5
2015,301,Towson,CAA,-4.5
2015,320,UNC Greensboro,SoCon,-4.5
2015,162,McNeese,Southland,-4.5
2015,256,Samford,SoCon,-4.6
2015,215,Ohio,MAC,-4.6
2015,74,East Carolina,American,-4.7
2015,177,Missouri,SEC,-4.7
2015,302,Troy,Sun Belt,-4.7
2015,245,Rutgers,Big Ten,-4.7
2015,139,Lamar,Southland,-4.9
2015,246,SE Louisiana,Southland,-4.9
2015,19,Ball State,MAC,-5.0
2015,143,Lipscomb,ASUN,-5.0
2015,344,Washington State,Pac-12,-5.0
2015,71,Drexel,CAA,-5.3
2015,204,North Texas,CUSA,-5.4
2015,361,Youngstown State,Horizon,-5.4
2015,89,Florida International,CUSA,-5.4
2015,30,Brown,Ivy,-5.5
2015,83,Fairfield,MAAC,-5.5
2015,66,Delaware,CAA,-5.6
2015,115,IU Indianapolis,Summit,-5.6
2015,193,New Orleans,Southland,-5.7
2015,41,Campbell,Big South,-5.7
2015,9,App State,Sun Belt,-5.7
2015,334,VMI,SoCon,-5.7
2015,176,Missouri State,MVC,-5.8
2015,38,Cal State Northridge,Big West,-5.9
2015,318,UMass Lowell,Am. East,-6.1
2015,265,South Alabama,Sun Belt,-6.1
2015,225,Pacific,WCC,-6.2
2015,29,Bradley,MVC,-6.3
2015,46,Charleston,CAA,-6.3
2015,341,Wagner,NEC,-6.3
2015,86,Florida Atlantic,CUSA,-6.3
2015,93,Furman,SoCon,-6.4
2015,158,Marshall,CUSA,-6.5
2015,227,Pennsylvania,Ivy,-6.8
2015,116,Idaho State,Big Sky,-6.8
2015,189,Nevada,Mountain West,-6.9
2015,13,Arkansas State,Sun Belt,-7.0
2015,70,Drake,MVC,-7.1
2015,128,Jacksonville State,OVC,-7.2
2015,194,Niagara,MAAC,-7.2
2015,276,Southern Utah,Big Sky,-7.3
2015,332,Utah Valley,WAC,-7.3
2015,152,Loyola Maryland,Patriot,-7.4
2015,252,Saint Louis,A-10,-7.4
2015,312,UCF,American,-7.4
2015,315,UIC,Horizon,-7.4
2015,201,North Dakota,Big Sky,-7.4
2015,180,Montana State,Big Sky,-7.5
2015,14,Arkansas-Pine Bluff,SWAC,-7.6
2015,147,Longwood,Big South,-7.7
2015,153,Loyola Marymount,WCC,-7.7
2015,84,Fairleigh Dickinson,NEC,-7.8
2015,4,Alabama A&M,SWAC,-7.9
2015,156,Marist,MAAC,-7.9
2015,37,Cal State Fullerton,Big West,-8.0
2015,271,South Florida,American,-8.0
2015,17,Austin Peay,OVC,-8.7
2015,326,UT Rio Grande Valley,WAC,-8.8
2015,112,Houston Christian,Southland,-8.8
2015,299,The Citadel,SoCon,-8.8
2015,23,Bethune-Cookman,MEAC,-8.8
2015,24,Binghamton,Am. East,-9.3
2015,233,Presbyterian,Big South,-9.7
2015,275,Southern Miss,CUSA,-9.9
2015,50,Chicago State,WAC,-10.0
2015,195,Nicholls,Southland,-10.1
2015,198,North Carolina A&T,MEAC,-10.3
2015,267,South Carolina State,MEAC,-10.3
2015,283,Stetson,ASUN,-10.3
2015,290,Tennessee State,OVC,-10.4
2015,142,Liberty,Big South,-10.5
2015,349,Western Illinois,Summit,-10.6
2015,380,Savannah State,MEAC,-10.6
2015,127,Jacksonville,ASUN,-10.7
2015,59,Coppin State,MEAC,-10.9
2015,7,Alcorn State,SWAC,-11.0
2015,182,Morgan State,MEAC,-11.2
2015,133,Kennesaw State,ASUN,-11.6
2015,1,Abilene Christian,Southland,-11.7
2015,317,UMBC,Am. East,-11.8
2015,44,Central Connecticut,NEC,-12.6
2015,154,Maine,Am. East,-12.7
2015,175,Mississippi Valley State,SWAC,-13.8
2015,43,Central Arkansas,Southland,-16.7
2015,260,San José State,Mountain West,-17.3
2015,85,Florida A&M,MEAC,-18.1
2015,103,Grambling,SWAC,-18.5
