season,teamId,team,conference,offensiveRating,defensiveRating,netRating,rankings
2018,71,Drexel,CAA,121.4,122.7,-1.3,"{'offense': 312, 'defense': 106, 'net': 255}"
2018,62,Dartmouth,Ivy,125.5,126.8,-1.3,"{'offense': 133, 'defense': 245, 'net': 255}"
2018,250,Sacred Heart,NEC,123.5,124.9,-1.4,"{'offense': 208, 'defense': 189, 'net': 260}"
2018,297,Texas State,Sun Belt,128.8,130.2,-1.4,"{'offense': 52, 'defense': 312, 'net': 260}"
2018,125,Iowa State,Big 12,124.4,125.8,-1.4,"{'offense': 170, 'defense': 219, 'net': 260}"
2018,276,Southern Utah,Big Sky,125.5,126.9,-1.4,"{'offense': 133, 'defense': 248, 'net': 260}"
2018,283,Stetson,ASUN,122.3,123.6,-1.4,"{'offense': 268, 'defense': 142, 'net': 260}"
2018,105,Green Bay,Horizon,124.5,125.9,-1.4,"{'offense': 166, 'defense': 225, 'net': 260}"
2018,294,Texas A&M-Corpus Christi,Southland,120.7,122.1,-1.4,"{'offense': 337, 'defense': 78, 'net': 260}"
2018,318,UMass Lowell,Am. East,127.3,128.8,-1.5,"{'offense': 85, 'defense': 292, 'net': 267}"
2018,133,Kennesaw State,ASUN,122.8,124.4,-1.5,"{'offense': 241, 'defense': 165, 'net': 267}"
2018,290,Tennessee State,OVC,128.3,129.8,-1.5,"{'offense': 63, 'defense': 308, 'net': 267}"
2018,60,Cornell,Ivy,128.1,129.6,-1.5,"{'offense': 65, 'defense': 305, 'net': 267}"
2018,342,Wake Forest,ACC,127.3,128.8,-1.5,"{'offense': 85, 'defense': 292, 'net': 267}"
2018,115,IU Indianapolis,Horizon,124.1,125.6,-1.6,"{'offense': 184, 'defense': 212, 'net': 272}"
2018,321,UNC Wilmington,CAA,130.7,132.3,-1.6,"{'offense': 26, 'defense': 328, 'net': 272}"
2018,242,Richmond,A-10,125.0,126.6,-1.6,"{'offense': 153, 'defense': 240, 'net': 272}"
2018,154,Maine,Am. East,123.7,125.4,-1.6,"{'offense': 197, 'defense': 205, 'net': 272}"
2018,314,UConn,American,120.8,122.6,-1.7,"{'offense': 335, 'defense': 103, 'net': 276}"
2018,261,Santa Clara,WCC,128.7,130.4,-1.7,"{'offense': 55, 'defense': 316, 'net': 276}"
2018,27,Boston University,Patriot,127.6,129.4,-1.7,"{'offense': 77, 'defense': 301, 'net': 276}"
2018,309,UC Riverside,Big West,126.9,128.6,-1.7,"{'offense': 94, 'defense': 285, 'net': 276}"
2018,29,Bradley,MVC,132.1,133.8,-1.7,"{'offense': 14, 'defense': 335, 'net': 276}"
2018,35,Cal Poly,Big West,121.5,123.2,-1.7,"{'offense': 307, 'defense': 132, 'net': 276}"
2018,344,Washington State,Pac-12,125.4,127.3,-1.8,"{'offense': 137, 'defense': 259, 'net': 282}"
2018,127,Jacksonville,ASUN,122.8,124.5,-1.8,"{'offense': 241, 'defense': 171, 'net': 282}"
2018,264,Siena,MAAC,121.2,123.0,-1.8,"{'offense': 324, 'defense': 118, 'net': 282}"
2018,343,Washington,Pac-12,125.9,127.7,-1.8,"{'offense': 124, 'defense': 269, 'net': 282}"
2018,3,Akron,MAC,123.6,125.6,-1.9,"{'offense': 205, 'defense': 212, 'net': 286}"
2018,130,Kansas City,WAC,123.7,125.6,-1.9,"{'offense': 197, 'defense': 212, 'net': 286}"
2018,85,Florida A&M,MEAC,122.3,124.2,-1.9,"{'offense': 268, 'defense': 158, 'net': 286}"
2018,112,Houston Christian,Southland,126.7,128.6,-1.9,"{'offense': 102, 'defense': 285, 'net': 286}"
2018,49,Chattanooga,SoCon,123.8,125.8,-2.0,"{'offense': 195, 'defense': 219, 'net': 290}"
2018,203,North Florida,ASUN,128.0,130.1,-2.0,"{'offense': 68, 'defense': 311, 'net': 290}"
2018,153,Loyola Marymount,WCC,124.6,126.7,-2.1,"{'offense': 165, 'defense': 242, 'net': 292}"
2018,14,Arkansas-Pine Bluff,SWAC,121.0,123.1,-2.1,"{'offense': 332, 'defense': 124, 'net': 292}"
2018,325,UT Martin,OVC,125.5,127.6,-2.1,"{'offense': 133, 'defense': 265, 'net': 292}"
2018,162,McNeese,Southland,125.0,127.2,-2.1,"{'offense': 153, 'defense': 255, 'net': 292}"
2018,275,Southern Miss,CUSA,125.4,127.7,-2.2,"{'offense': 137, 'defense': 269, 'net': 296}"
2018,6,Alabama State,SWAC,123.5,125.7,-2.3,"{'offense': 208, 'defense': 217, 'net': 297}"
2018,220,Ole Miss,SEC,126.7,129.0,-2.3,"{'offense': 102, 'defense': 296, 'net': 297}"
2018,8,American University,Patriot,130.4,132.6,-2.3,"{'offense': 29, 'defense': 330, 'net': 297}"
2018,299,The Citadel,SoCon,124.5,126.9,-2.4,"{'offense': 166, 'defense': 248, 'net': 300}"
2018,233,Presbyterian,Big South,121.2,123.6,-2.4,"{'offense': 324, 'defense': 142, 'net': 300}"
2018,69,Detroit Mercy,Horizon,123.1,125.5,-2.4,"{'offense': 226, 'defense': 208, 'net': 300}"
2018,228,Pepperdine,WCC,124.2,126.7,-2.5,"{'offense': 180, 'defense': 242, 'net': 303}"
2018,175,Mississippi Valley State,SWAC,121.8,124.3,-2.5,"{'offense': 294, 'defense': 163, 'net': 303}"
2018,247,SIU Edwardsville,OVC,126.0,128.6,-2.6,"{'offense': 119, 'defense': 285, 'net': 305}"
2018,1,Abilene Christian,Southland,124.2,126.9,-2.6,"{'offense': 180, 'defense': 248, 'net': 305}"
2018,53,Cleveland State,Horizon,123.9,126.6,-2.7,"{'offense': 191, 'defense': 240, 'net': 307}"
2018,38,Cal State Northridge,Big West,120.4,123.1,-2.7,"{'offense': 341, 'defense': 124, 'net': 307}"
2018,156,Marist,MAAC,120.7,123.4,-2.7,"{'offense': 337, 'defense': 136, 'net': 307}"
2018,311,UC Santa Barbara,Big West,129.2,131.9,-2.7,"{'offense': 45, 'defense': 326, 'net': 307}"
2018,271,South Florida,American,120.3,123.0,-2.7,"{'offense': 342, 'defense': 118, 'net': 307}"
2018,334,VMI,SoCon,122.2,125.1,-2.8,"{'offense': 272, 'defense': 193, 'net': 312}"
2018,67,Delaware State,MEAC,126.0,128.9,-2.8,"{'offense': 119, 'defense': 295, 'net': 312}"
2018,81,Elon,CAA,129.0,131.9,-2.9,"{'offense': 47, 'defense': 326, 'net': 314}"
2018,120,Incarnate Word,Southland,121.4,124.3,-2.9,"{'offense': 312, 'defense': 163, 'net': 314}"
2018,40,California,Pac-12,119.6,122.6,-3.0,"{'offense': 345, 'defense': 103, 'net': 316}"
2018,7,Alcorn State,SWAC,122.8,125.8,-3.0,"{'offense': 241, 'defense': 219, 'net': 316}"
2018,326,UT Rio Grande Valley,WAC,127.3,130.3,-3.0,"{'offense': 85, 'defense': 314, 'net': 316}"
2018,48,Charlotte,CUSA,125.9,129.0,-3.1,"{'offense': 124, 'defense': 296, 'net': 319}"
2018,268,South Carolina Upstate,ASUN,122.2,125.3,-3.1,"{'offense': 272, 'defense': 200, 'net': 319}"
2018,324,UT Arlington,Sun Belt,132.0,135.1,-3.1,"{'offense': 16, 'defense': 340, 'net': 319}"
2018,353,William & Mary,CAA,133.7,136.8,-3.1,"{'offense': 10, 'defense': 344, 'net': 319}"
2018,256,Samford,SoCon,128.5,131.6,-3.2,"{'offense': 59, 'defense': 325, 'net': 323}"
2018,221,Omaha,Summit,126.3,129.5,-3.2,"{'offense': 110, 'defense': 303, 'net': 323}"
2018,4,Alabama A&M,SWAC,120.8,124.0,-3.2,"{'offense': 335, 'defense': 149, 'net': 323}"
2018,13,Arkansas State,Sun Belt,127.4,130.6,-3.2,"{'offense': 83, 'defense': 319, 'net': 323}"
2018,267,South Carolina State,MEAC,129.4,132.6,-3.2,"{'offense': 38, 'defense': 330, 'net': 323}"
2018,74,East Carolina,American,120.2,123.3,-3.2,"{'offense': 343, 'defense': 134, 'net': 323}"
2018,361,Youngstown State,Horizon,126.2,129.5,-3.3,"{'offense': 116, 'defense': 303, 'net': 329}"
2018,349,Western Illinois,Summit,124.7,128.0,-3.4,"{'offense': 163, 'defense': 275, 'net': 330}"
2018,229,Pittsburgh,ACC,119.6,123.0,-3.4,"{'offense': 345, 'defense': 118, 'net': 330}"
2018,59,Coppin State,MEAC,123.7,127.2,-3.5,"{'offense': 197, 'defense': 255, 'net': 332}"
2018,260,San José State,Mountain West,123.5,127.0,-3.5,"{'offense': 208, 'defense': 254, 'net': 332}"
2018,181,Morehead State,OVC,130.1,133.7,-3.6,"{'offense': 30, 'defense': 334, 'net': 334}"
2018,147,Longwood,Big South,119.5,123.1,-3.6,"{'offense': 347, 'defense': 124, 'net': 334}"
2018,211,Northwestern State,Southland,119.2,123.1,-3.9,"{'offense': 348, 'defense': 124, 'net': 336}"
2018,57,Colorado State,Mountain West,125.7,129.6,-3.9,"{'offense': 129, 'defense': 305, 'net': 336}"
2018,249,Sacramento State,Big Sky,134.7,138.6,-4.0,"{'offense': 7, 'defense': 347, 'net': 338}"
2018,230,Portland,WCC,128.7,133.0,-4.3,"{'offense': 55, 'defense': 332, 'net': 339}"
2018,348,Western Carolina,SoCon,126.8,131.2,-4.4,"{'offense': 97, 'defense': 322, 'net': 340}"
2018,206,Northern Arizona,Big Sky,121.5,126.4,-4.9,"{'offense': 307, 'defense': 236, 'net': 341}"
2018,180,Montana State,Big Sky,133.4,138.4,-5.1,"{'offense': 12, 'defense': 346, 'net': 342}"
2018,241,Rice,CUSA,129.3,134.7,-5.4,"{'offense': 40, 'defense': 339, 'net': 343}"
2018,50,Chicago State,WAC,122.3,127.7,-5.4,"{'offense': 268, 'defense': 269, 'net': 343}"
2018,31,Bryant,NEC,124.3,130.0,-5.6,"{'offense': 176, 'defense': 310, 'net': 345}"
2018,159,Maryland Eastern Shore,MEAC,129.3,135.2,-5.9,"{'offense': 40, 'defense': 341, 'net': 346}"
2018,91,Fordham,A-10,127.8,133.8,-6.1,"{'offense': 72, 'defense': 335, 'net': 347}"
2018,327,UTEP,CUSA,123.1,131.4,-8.3,"{'offense': 226, 'defense': 323, 'net': 348}"
